student_id,academic_year,cohort,start_cohort,sub_cohort,status,who5_skew,who5_kurtosis,who5_volatility,engagement_volatility,who5_eng_corr
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2019-2020,7,7,A,active,0.11074142310689596,-0.24880767590028263,12.863237850137258,24.42572870728326,0.322616252728581
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2020-2021,8,7,A,active,0.1657180402013095,-0.2909672054822443,12.610643920156166,21.89443939936512,0.5403330738072921
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2021-2022,9,7,A,active,-0.7897854527828266,0.7531363047248263,10.072878833243442,20.085164515515498,0.5541521270493164
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2022-2023,10,7,A,active,-0.3152699081364678,-0.8025299678226387,12.642280666827464,28.52810317006562,0.5672120661662408
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2023-2024,11,7,A,active,-0.5258295460869064,-0.12728001810787193,10.891688569365073,18.84026851929332,0.4868218931254252
30d7ca8c-87c5-490c-ac6a-fd4167ed38e3,2024-2025,12,7,A,active,-0.3410144160144667,-0.5080236093545079,13.76023726374861,25.02490640133657,0.3207779325945944
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2019-2020,7,7,A,active,0.11985554486439477,0.43056861789722056,13.345203892656425,24.89043578776746,0.590117773622744
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2020-2021,8,7,A,active,-0.24445142143832055,-0.18771391674866278,8.545504141104901,20.2815260939225,0.4273744705267077
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2021-2022,9,7,A,active,0.054242192430121065,-0.6772842719761414,12.198980068425868,27.180685125645468,0.55531614443925
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2022-2023,10,7,A,active,-0.2526034232019104,-0.5727305672909648,12.083381032061842,23.264592350118022,0.4287383513051383
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2023-2024,11,7,A,active,-0.26615970271115624,-0.49511700368321065,12.05206877151862,21.865203267767995,0.4198964791571064
eac1ea9a-0742-44fa-b3b3-6b7346f3d161,2024-2025,12,7,A,active,-0.3611163699207888,-0.5665983694872994,12.885879245927335,21.23953669382977,0.17883278791764098
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2019-2020,7,7,A,active,0.32669263803414245,-0.41669372011742034,13.623033602484176,20.66310532050706,0.34438172481552565
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2020-2021,8,7,A,active,-0.057813459121182596,-1.3444595215094994,13.739822635168327,21.75203325810192,0.6400123290980361
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2021-2022,9,7,A,active,-0.473933215901294,-0.4259028952017774,8.360307221753592,30.666132137293346,0.5892776838628172
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2022-2023,10,7,A,active,-0.5282979439144391,1.4666569670811347,10.958885253158865,22.9678005360795,0.3033891652210881
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2023-2024,11,7,A,active,-0.005787990427170814,-0.21602935959319192,7.6198476541597975,22.952714078639506,0.512333544825673
4ba2bca0-bf43-485b-aa16-6f6ad5b7e509,2024-2025,12,7,A,active,-0.14539967924685787,-0.391931547335183,11.794003371186907,22.940423154807064,0.5570245198663972
b2b56eeb-6544-449d-8501-38c81fd1a64c,2019-2020,7,7,A,active,-0.24288010308414545,-0.5160523198705071,11.954931110957784,20.89624439964995,0.44541484901944517
b2b56eeb-6544-449d-8501-38c81fd1a64c,2020-2021,8,7,A,active,-0.18521811035360192,0.7318932589883618,11.196683526710082,20.108612205157144,0.3848935291688479
b2b56eeb-6544-449d-8501-38c81fd1a64c,2021-2022,9,7,A,active,-0.16974667819010064,-0.364509036331814,10.965779183004665,24.33089061472491,0.3888350479821085
b2b56eeb-6544-449d-8501-38c81fd1a64c,2022-2023,10,7,A,active,-0.20655290393154493,-0.596122817149336,14.021383322746756,21.38402509648701,0.5640659451022324
b2b56eeb-6544-449d-8501-38c81fd1a64c,2023-2024,11,7,A,active,0.593599936436888,0.19783392803098643,13.446751083806506,21.966449325823934,0.645534466561175
b2b56eeb-6544-449d-8501-38c81fd1a64c,2024-2025,12,7,A,active,0.32500478084980927,0.9557477722528831,12.72145265387689,19.602054187090026,0.5478200917768861
cb89fc48-9013-42a3-9477-eed170e1a12e,2019-2020,7,7,A,active,-1.4856849564693153,4.471432723045626,11.424811411549587,25.638686388675936,0.5215734406595369
cb89fc48-9013-42a3-9477-eed170e1a12e,2020-2021,8,7,A,active,-0.32197335559223683,0.09180931175978158,8.56695468358549,19.57558931286247,0.4438893294802118
cb89fc48-9013-42a3-9477-eed170e1a12e,2021-2022,9,7,A,active,-0.56835985503739,1.5132647656213596,12.233446774029362,24.02968988097755,0.681380301904798
cb89fc48-9013-42a3-9477-eed170e1a12e,2022-2023,10,7,A,active,-0.3382555057420125,-0.6587133695656702,12.046692783396772,23.460086904912504,0.5082563838000784
cb89fc48-9013-42a3-9477-eed170e1a12e,2023-2024,11,7,A,active,-1.0178147598620384,1.199352303601544,8.248502092781992,20.46495762097841,0.494464265717233
cb89fc48-9013-42a3-9477-eed170e1a12e,2024-2025,12,7,A,active,0.010214862397032858,-0.15383005592123933,11.705795189804109,22.735144943259343,0.3623423113901102
354a839f-d05b-4578-8c90-4851b6d266bd,2019-2020,7,7,A,active,-0.4017958236861915,-0.14394067334698457,12.678096980617104,24.649920409003876,0.5908361023495061
354a839f-d05b-4578-8c90-4851b6d266bd,2020-2021,8,7,A,active,-0.7662497772164186,0.6003887912799497,11.442751950458861,22.936574205237587,0.5041374543260566
354a839f-d05b-4578-8c90-4851b6d266bd,2021-2022,9,7,A,active,0.4019644305180354,-0.2495505110104892,12.936051580730698,24.439628838270167,0.34848536931097013
354a839f-d05b-4578-8c90-4851b6d266bd,2022-2023,10,7,A,active,0.25762142593307225,-0.9197640765079402,14.033697636963753,29.068002873687664,0.4963753262346883
354a839f-d05b-4578-8c90-4851b6d266bd,2023-2024,11,7,A,active,0.30245707490485174,-0.1708684832681957,11.149335958149809,23.387536088817985,0.6343846133654018
354a839f-d05b-4578-8c90-4851b6d266bd,2024-2025,12,7,A,active,-0.20422976782243518,-0.8910325302199378,11.045238836017507,21.762120479605098,0.4598410966328874
acd1a447-c14e-4f08-837f-fe349cab58aa,2019-2020,7,7,A,active,0.1861134822298067,-0.829668451637469,11.889731788282733,19.957834640558957,0.6293896811038693
acd1a447-c14e-4f08-837f-fe349cab58aa,2020-2021,8,7,A,active,-0.7606622184971463,0.012546461116933916,13.366221247807626,19.81650332715948,0.35630187425388865
acd1a447-c14e-4f08-837f-fe349cab58aa,2021-2022,9,7,A,active,0.7139126587017393,1.038338888830907,13.625410887835574,23.92868701330056,0.5766170848582308
acd1a447-c14e-4f08-837f-fe349cab58aa,2022-2023,10,7,A,active,-0.6710281399089556,0.17241248215202054,10.527773178463049,23.042645685004025,0.44542807732944617
acd1a447-c14e-4f08-837f-fe349cab58aa,2023-2024,11,7,A,active,-0.8792841992801902,0.43167805480464505,10.401909925319817,22.57563909765472,0.5139731634647858
acd1a447-c14e-4f08-837f-fe349cab58aa,2024-2025,12,7,A,active,-0.193425444699948,0.12645791127641548,13.511628420146204,20.82853465371613,0.37327408290133696
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2019-2020,7,7,A,active,0.211026400004767,-0.47264236052286135,12.830463075276974,22.301687755768377,0.5409495077826351
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2020-2021,8,7,A,active,-0.18048959918602858,-0.5457597515210693,11.679942321414904,28.72199397875903,0.3373014259578891
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2021-2022,9,7,A,active,-0.5088529472202117,-0.636008890432004,9.483275996022375,20.503457684043205,0.33219799607097134
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2022-2023,10,7,A,active,-0.07343753170700607,-0.4959066593724053,16.471461435930866,23.811388319101482,0.545968764681539
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2023-2024,11,7,A,active,0.17787412309084819,-1.0928291890391015,11.126071799346368,23.09000617670737,0.5702012820026708
fe4ab165-3b16-4bd6-a51d-caaeb37ede92,2024-2025,12,7,A,active,-0.29531842773392186,-0.3018975046004675,11.340396306746165,21.684597568928858,0.5386646375160106
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2019-2020,7,7,A,active,0.07939969065239774,-0.8053731684865584,15.065847373613614,21.356481218388485,0.36755713463384615
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2020-2021,8,7,A,active,-0.10996025073504198,-0.2689157317300652,10.90258670046396,23.62555993592804,0.4568122017020742
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2021-2022,9,7,A,active,-0.3173570164746522,-0.759685430989387,13.571423498015346,21.345798706080075,0.5267662795402467
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2022-2023,10,7,A,active,-0.11375169357783502,-0.6417085442172152,9.575046290801165,28.66858731465061,0.6196573971206134
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2023-2024,11,7,A,active,0.3676888977678295,-0.21687343152220517,10.778095445416103,23.36010801470363,0.5390849518790766
8c0e1e01-8cb0-418d-b2bc-1ae4b13d70d8,2024-2025,12,7,A,active,-1.2505533614842934,2.197266366051517,8.379655331920361,20.5871718169972,0.7127043999437773
0565ea1d-08d5-41b8-826c-73b31153a0f1,2019-2020,7,7,A,active,-0.6764046179427838,-0.0408353948307969,6.864015577746891,22.07492224585704,0.5564440230877222
0565ea1d-08d5-41b8-826c-73b31153a0f1,2020-2021,8,7,A,active,0.055373446910313866,-0.7538314438582701,14.212575450799529,25.01568249332102,0.3862724354952321
0565ea1d-08d5-41b8-826c-73b31153a0f1,2021-2022,9,7,A,active,-0.7308967678081773,-0.5923599808699933,9.6993954762443,21.084265131327694,0.5244082242019135
0565ea1d-08d5-41b8-826c-73b31153a0f1,2022-2023,10,7,A,active,-0.02959444174790977,-0.9927994782766625,12.672986561740768,21.843794338891115,0.6066770306942286
0565ea1d-08d5-41b8-826c-73b31153a0f1,2023-2024,11,7,A,active,-0.03800607616625554,-0.45272908663892153,15.265177399088454,24.76066243872358,0.19925255212107978
0565ea1d-08d5-41b8-826c-73b31153a0f1,2024-2025,12,7,A,active,0.3158981824918261,-0.7833898271680111,9.483275996022376,21.99698437242449,0.5315495788962586
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2019-2020,7,7,A,active,0.3647845597855115,0.0488508998113919,14.055989833605786,25.1302617724728,0.42127143553226803
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2020-2021,8,7,A,active,-0.6195005854155711,0.7350585102299201,11.747225244485158,21.654659439736136,0.6661831744750238
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2021-2022,9,7,A,active,-0.8386642331363591,1.3845227033200214,10.988400214374021,24.716312720088556,0.5357479722397509
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2022-2023,10,7,A,active,0.09775089732658326,-1.1212337622697912,11.420085532790386,25.387896364282202,0.5105032658179587
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2023-2024,11,7,A,active,0.2145009029471322,-0.6138346206117493,13.55470746519218,25.811346131176542,0.4381670509688567
247f6ec8-a1a3-4e95-bbd7-8e7443f67dcf,2024-2025,12,7,A,active,-0.4990682221979652,-0.3858646483227366,14.726659292830993,20.070634238280515,0.38522443449069443
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2019-2020,7,7,A,active,0.12665147352618877,0.1440196428658691,12.352011970933905,20.551716148024695,0.44456401212868557
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2020-2021,8,7,A,active,0.049530908527889175,0.9025871192544188,13.8805391005536,21.92379643714663,0.6233783258683252
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2021-2022,9,7,A,active,-0.8389218041487027,-0.046749650004089816,11.068672891008712,21.753509109075658,0.5054626146060147
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2022-2023,10,7,A,active,-0.07675903635502349,-0.4660051259416669,12.060128260396732,25.209972862848574,0.5213092660466918
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2023-2024,11,7,A,active,-0.059961028339355106,0.08811550789739275,9.94234391022307,23.70016198946822,0.5805360991471998
0b8dca40-6354-4d3a-9c93-fb1d42e8a06d,2024-2025,12,7,A,active,-0.6050347556563673,0.9897489367731156,9.909713878301309,20.300862456064564,0.6713018455722295
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2019-2020,7,7,A,active,-0.2667579762795522,-0.7666294647944749,12.111047142505441,23.781755393747446,0.28789637033705795
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2020-2021,8,7,A,active,0.21084334087129067,-0.8372402443649012,13.137290210012043,21.138373362462705,0.6462219795526314
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2021-2022,9,7,A,active,-0.6770731379132535,0.13834318155355563,10.693623158140236,20.682871923823967,0.5940103469937601
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2022-2023,10,7,A,active,-0.297546063905027,-0.6627103083894994,11.899715915365238,17.80393321034633,0.5095252428885727
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2023-2024,11,7,A,active,-0.5781642328315039,-0.39886010774479574,10.780098622730197,23.615985112502536,0.4006100897219069
f628b27f-2ad8-48fa-a9c2-b19d2fd3827b,2024-2025,12,7,A,active,0.47300021375733803,-0.4045654515909778,13.068076709290164,23.73600404547495,0.36279586100926176
696b60ac-df8d-4081-98cb-9761056e89f6,2019-2020,7,7,A,active,-0.24125209234271403,-0.6012437905582511,10.54109623575992,23.1091703495621,0.49188120028106747
696b60ac-df8d-4081-98cb-9761056e89f6,2020-2021,8,7,A,active,-0.5008576905707682,-0.48199534807462774,14.681136280381399,19.99403860964638,0.6996697800791775
696b60ac-df8d-4081-98cb-9761056e89f6,2021-2022,9,7,A,active,0.6697900799772089,0.7193882433005903,12.201634810048478,21.32185129029184,0.47708512697401545
696b60ac-df8d-4081-98cb-9761056e89f6,2022-2023,10,7,A,active,-0.709109162767764,1.4948276482016638,11.328013358028675,19.937700561892687,0.6942210562003547
696b60ac-df8d-4081-98cb-9761056e89f6,2023-2024,11,7,A,active,-0.5552482092648506,0.4191423667247842,16.116981262638575,25.805310981709923,0.3693630358104305
696b60ac-df8d-4081-98cb-9761056e89f6,2024-2025,12,7,A,active,0.13368747598533737,-0.7251849196672424,13.595267891506785,19.790314389902683,0.39906077105892895
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2019-2020,7,7,A,active,0.032135465798650856,-0.4035547066925864,17.006785975920586,20.804828727654805,0.5962854268098244
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2020-2021,8,7,A,active,0.5963933108386205,-0.4752878722217351,10.808104121900916,26.260065705251314,0.48214672882329146
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2021-2022,9,7,A,active,0.29991030460100904,0.6547571956934317,11.124130923309037,25.73338903377545,0.5711003927889815
6c93312a-0517-42a4-bb0c-e708d1a92c2b,2022-2023,10,7,A,active,-0.34021773916892833,-0.7424489654634385,9.365281737582247,23.638801983131767,0.4171181102146422
